TrialID	TestID	User	SessionNumber	TrialNum	Dot1	Dot1_2	Dot2	Dot2_3	Dot3	Dot3_4	Dot4	Dot4_5	Dot5	Dot5_6	Dot6
1909	358	TP78418	2	30	85	78	129	98	97	64	132	196	19	46	48
1910	358	TP78418	2	31	83	102	82	115	81	92	105	196	31	50	46
1911	358	TP78418	2	32	67	82	127	116	94	69	79	278	18	65	0
1912	358	TP78418	2	33	48	103	99	131	112	50	128	184	46	48	50
1913	358	TP78418	2	34	92	83	51	131	128	49	114	196	35	61	65
1914	358	TP78418	2	35	49	83	83	132	97	64	130	176	54	46	52
1915	358	TP78418	2	36	71	85	97	117	97	49	162	165	32	50	48
1916	358	TP78418	2	37	80	82	85	111	95	33	64	247	33	63	34
1917	358	TP78418	2	38	80	84	115	114	195	96	136	176	49	114	1
1918	358	TP78418	2	39	95	86	100	114	131	29	162	151	32	48	78
1919	358	TP78418	2	40	56	93	115	99	144	49	149	161	50	62	52
1920	358	TP78418	2	41	36	95	144	48	244	70	163	165	78	52	79
1921	358	TP78418	2	42	68	69	165	99	226	52	242	147	32	62	53
1922	358	TP78418	2	43	95	53	104	117	172	48	176	169	37	47	62
1923	358	TP78418	2	44	45	80	67	195	67	28	197	146	49	66	50
1924	358	TP78418	2	45	82	80	116	98	127	66	97	247	18	77	66
1925	358	TP78418	2	46	82	102	113	118	110	48	133	230	46	65	16
1926	358	TP78418	2	47	95	103	63	102	127	52	210	149	64	64	35
1927	358	TP78418	2	48	83	74	147	83	145	47	197	150	16	65	63
1928	358	TP78418	2	49	54	116	35	146	177	64	159	154	47	47	53
1929	358	TP78418	2	50	86	65	113	100	112	63	81	283	16	60	51
1930	358	TP78418	3	1	128	100	212	63	99	82	65	250	77	88	134
1931	358	TP78418	3	2	59	125	139	85	97	63	35	113	192	91	68
1932	358	TP78418	3	3	60	101	179	66	106	55	69	128	120	113	156
1933	358	TP78418	3	4	40	137	240	26	77	79	79	120	191	99	93
1934	358	TP78418	3	5	69	134	146	84	94	53	75	67	163	83	131
1935	358	TP78418	3	6	49	109	149	63	111	52	33	98	146	80	128
1936	358	TP78418	3	7	51	122	164	82	96	83	97	80	162	83	115
1937	358	TP78418	3	8	69	127	163	50	94	69	81	113	98	101	149
1938	358	TP78418	3	9	99	100	148	78	68	66	32	97	163	65	159
1939	358	TP78418	3	10	45	143	34	160	98	64	34	81	178	83	97
1940	358	TP78418	3	11	38	129	130	66	80	50	32	80	159	86	116
1941	358	TP78418	3	12	50	136	148	48	96	67	96	65	150	95	98
1942	358	TP78418	3	13	45	149	82	196	97	62	18	114	110	119	80
1943	358	TP78418	3	14	45	129	161	68	127	84	79	132	131	102	99
1944	358	TP78418	3	15	47	115	178	65	147	81	34	115	111	99	98
1945	358	TP78418	3	16	60	136	130	67	110	69	32	96	145	68	146
1946	358	TP78418	3	17	25	125	97	116	111	52	32	130	99	97	91
1947	358	TP78418	3	18	35	102	146	82	96	66	15	83	129	131	82
1948	358	TP78418	3	19	33	124	97	99	96	52	65	111	116	96	117
1949	358	TP78418	3	20	79	128	111	65	97	51	65	98	132	95	76
1950	358	TP78418	3	21	57	144	134	94	81	49	33	113	116	96	113
1951	358	TP78418	3	22	61	136	115	80	79	68	48	81	147	131	81
1952	358	TP78418	3	23	46	171	163	82	111	68	65	97	138	122	96
1953	358	TP78418	3	24	48	169	253	15	72	84	64	99	127	83	121
1954	358	TP78418	3	25	33	128	144	68	65	81	65	81	130	99	110
1955	358	TP78418	3	26	58	150	130	100	94	69	31	97	129	98	110
1956	358	TP78418	3	27	61	135	128	85	82	56	39	65	130	98	35
1957	358	TP78418	3	28	73	138	93	132	96	65	17	99	161	98	115
1958	358	TP78418	3	29	35	158	111	101	78	85	77	115	131	82	99
1959	358	TP78418	3	30	47	173	81	97	49	80	51	81	150	127	128
1960	358	TP78418	3	31	49	160	20	109	34	132	32	77	115	99	143
1961	358	TP78418	3	32	46	165	82	97	81	83	47	81	144	134	79
1962	358	TP78418	3	33	49	161	129	83	94	52	33	79	131	115	93
1963	358	TP78418	3	34	48	128	112	65	36	61	36	81	98	98	130
1964	358	TP78418	3	35	46	163	112	114	64	80	45	118	82	115	82
1965	358	TP78418	3	36	56	159	127	82	18	81	50	64	115	98	121
1966	358	TP78418	3	37	69	163	66	98	80	67	32	80	96	166	44
1967	358	TP78418	3	38	63	145	63	99	47	81	66	80	113	99	34
1968	358	TP78418	3	39	46	185	160	150	95	102	47	162	98	130	49
1969	358	TP78418	3	40	25	166	143	134	47	98	65	114	128	100	104
1970	358	TP78418	3	41	38	184	101	82	115	80	33	96	130	98	87
1971	358	TP78418	3	42	73	170	177	116	128	67	49	114	95	150	16
1972	358	TP78418	3	43	63	193	98	97	69	78	49	81	112	132	151
1973	358	TP78418	3	44	50	201	65	131	97	82	49	80	82	113	82
1974	358	TP78418	3	45	69	161	79	150	50	80	16	97	80	132	65
1975	358	TP78418	3	46	71	169	113	128	51	83	33	78	114	132	105
1976	358	TP78418	3	47	84	169	50	130	113	51	48	96	81	133	17
1977	358	TP78418	3	48	48	191	97	80	100	63	18	97	97	148	99
1978	358	TP78418	3	49	68	277	162	116	81	98	64	81	162	100	132
1979	358	TP78418	3	50	47	153	128	116	144	34	50	112	112	133	112
611	327	TP79510	1	1	406	230	868	626	687	509	985	2215	540	476	456
612	327	TP79510	1	2	94	99	411	180	492	231	575	706	441	526	522
613	327	TP79510	1	3	111	82	328	114	312	263	346	393	360	214	423
614	327	TP79510	1	4	61	67	197	98	197	148	279	247	344	148	259
615	327	TP79510	1	5	78	65	165	83	146	165	296	214	294	148	291
616	327	TP79510	1	6	80	64	198	99	180	131	264	311	147	219	319
617	327	TP79510	1	7	78	66	214	82	163	182	296	246	212	165	275
618	327	TP79510	1	8	195	64	246	115	230	115	329	312	409	197	324
619	327	TP79510	1	9	78	50	229	66	214	115	263	197	328	131	259
620	327	TP79510	1	10	60	67	148	65	148	116	246	164	311	114	209
621	327	TP79510	1	11	61	50	164	50	197	98	130	298	278	115	225
622	327	TP79510	1	12	45	50	131	66	132	98	214	180	147	115	94
623	327	TP79510	1	13	46	66	131	67	130	83	49	296	163	83	61
624	327	TP79510	1	14	66	50	131	49	115	83	179	149	180	115	82
625	327	TP79510	1	15	45	67	131	66	115	98	214	115	196	83	44
626	327	TP79510	1	16	62	50	115	49	131	99	198	147	197	66	60
627	327	TP79510	1	17	79	49	131	66	114	100	212	230	132	98	15
628	327	TP79510	1	18	94	49	132	65	117	128	116	230	213	83	60
629	327	TP79510	1	19	78	33	83	114	116	98	66	280	212	99	226
630	327	TP79510	1	20	160	197	164	66	312	64	215	179	197	100	109
631	327	TP79510	1	21	32	33	329	65	230	82	288	156	441	116	176
632	327	TP79510	1	22	78	50	147	66	164	99	230	148	312	114	176
633	327	TP79510	1	23	77	32	66	164	165	114	164	133	261	99	110
634	327	TP79510	1	24	61	49	296	51	213	98	214	180	213	131	226
635	327	TP79510	1	25	79	49	198	65	132	98	181	164	262	131	242
636	327	TP79510	1	26	24	41	164	82	115	98	215	163	378	163	193
637	327	TP79510	1	27	50	49	180	82	163	150	410	312	441	279	374
638	327	TP79510	1	28	62	33	215	64	148	98	262	149	344	115	143
639	327	TP79510	1	29	33	49	166	64	132	98	99	312	311	131	209
640	327	TP79510	1	30	23	42	180	66	180	99	213	148	297	130	259
641	327	TP79510	1	31	20	66	176	83	130	198	231	262	425	132	211
642	327	TP79510	1	32	79	48	164	67	164	116	230	164	312	114	160
643	327	TP79510	1	33	102	39	175	67	197	82	264	146	279	130	193
644	327	TP79510	1	34	61	49	165	48	181	116	197	131	310	132	225
645	327	TP79510	1	35	127	50	246	65	180	99	214	262	83	147	291
646	327	TP79510	1	36	48	47	132	81	165	99	230	229	229	148	260
647	327	TP79510	1	37	28	50	165	67	163	97	232	229	246	180	226
648	327	TP79510	1	38	63	49	197	81	313	115	280	197	212	181	275
649	327	TP79510	1	39	95	66	197	66	148	115	361	214	279	196	225
650	327	TP79510	1	40	78	50	197	48	247	115	66	574	179	215	208
651	327	TP79510	1	41	21	62	82	115	148	98	412	245	197	213	209
652	327	TP79510	1	42	32	51	130	66	131	83	263	246	163	280	44
653	327	TP79510	1	43	112	83	147	66	328	99	280	295	147	247	258
654	327	TP79510	1	44	102	43	196	83	147	99	246	198	196	132	275
655	327	TP79510	1	45	33	63	213	49	212	116	313	345	113	362	307
656	327	TP79510	1	46	33	50	179	83	161	102	280	163	214	131	160
657	327	TP79510	1	47	77	51	229	66	180	99	231	245	246	132	143
658	327	TP79510	1	48	33	49	181	66	114	116	213	229	148	130	161
659	327	TP79510	1	49	63	49	198	83	196	98	460	214	229	131	176
660	327	TP79510	1	50	79	66	196	82	132	99	247	147	229	131	159
711	327	TP79510	2	1	50	49	411	263	493	49	99	1051	458	114	340
712	327	TP79510	2	2	62	100	262	213	313	82	50	870	442	131	159
713	327	TP79510	2	3	144	66	328	247	411	98	82	739	442	179	241
714	327	TP79510	2	4	145	82	379	245	411	98	83	805	426	165	173
715	327	TP79510	2	5	177	164	395	246	444	97	399	358	393	115	208
716	327	TP79510	2	6	129	99	379	230	394	82	378	360	329	98	192
717	327	TP79510	2	7	78	181	165	180	279	67	262	312	262	65	176
718	327	TP79510	2	8	128	148	246	181	378	132	279	410	344	98	175
719	327	TP79510	2	9	94	84	345	196	247	49	313	327	329	81	175
720	327	TP79510	2	10	95	67	263	197	263	82	295	346	329	112	162
721	327	TP79510	2	11	78	99	247	164	263	82	378	263	344	99	175
722	327	TP79510	2	12	79	50	263	165	278	83	311	198	409	98	225
723	327	TP79510	2	13	65	81	165	164	246	66	263	209	347	99	175
724	327	TP79510	2	14	95	66	164	115	198	32	66	361	262	49	159
725	327	TP79510	2	15	20	46	197	116	197	49	49	361	263	48	160
726	327	TP79510	2	16	28	39	179	164	182	82	215	278	228	34	143
727	327	TP79510	2	17	21	45	231	131	280	32	297	246	297	48	49
728	327	TP79510	2	18	21	62	164	131	181	48	182	279	246	33	162
729	327	TP79510	2	19	63	66	181	114	197	50	65	378	246	32	159
730	327	TP79510	2	20	63	65	182	114	197	49	197	148	328	48	160
731	327	TP79510	2	21	21	45	33	280	197	32	165	213	328	32	160
732	327	TP79510	2	22	51	27	33	280	180	66	182	179	312	33	142
733	327	TP79510	2	23	26	23	17	559	230	49	198	311	164	15	176
734	327	TP79510	2	24	50	30	180	115	182	47	182	245	247	33	110
735	327	TP79510	2	25	78	67	147	131	165	50	164	213	262	50	126
736	327	TP79510	2	26	31	50	165	131	164	66	181	132	326	50	142
737	327	TP79510	2	27	63	50	182	97	181	49	50	556	100	65	160
738	327	TP79510	2	28	65	65	148	114	165	32	197	329	115	32	143
739	327	TP79510	2	29	20	80	114	131	181	49	147	198	311	66	142
740	327	TP79510	2	30	27	55	165	114	148	60	170	181	262	49	159
741	327	TP79510	2	31	33	67	148	114	165	33	180	164	197	49	158
742	327	TP79510	2	32	23	76	164	115	197	32	214	229	164	66	113
743	327	TP79510	2	33	62	99	99	148	148	49	164	262	132	33	64
744	327	TP79510	2	34	30	49	49	231	147	33	34	295	179	33	111
745	327	TP79510	2	35	33	47	131	99	148	33	131	131	213	50	93
746	327	TP79510	2	36	46	33	132	100	130	50	131	197	163	33	126
747	327	TP79510	2	37	32	14	164	115	115	33	165	229	148	48	110
748	327	TP79510	2	38	29	52	132	98	132	33	49	279	180	34	93
749	327	TP79510	2	39	34	33	128	98	115	33	33	297	179	48	18
750	327	TP79510	2	40	80	48	132	115	131	66	213	312	230	33	110
751	327	TP79510	2	41	63	65	116	115	131	38	29	377	146	50	142
752	327	TP79510	2	42	77	33	131	116	131	32	17	460	82	31	144
753	327	TP79510	2	43	39	56	115	82	148	33	82	378	114	33	127
754	327	TP79510	2	44	63	115	49	131	132	49	165	229	164	33	110
755	327	TP79510	2	45	49	49	132	98	148	49	66	198	294	33	17
756	327	TP79510	2	46	45	33	149	115	131	33	164	310	67	49	110
757	327	TP79510	2	47	26	55	132	99	25	138	33	525	49	33	110
758	327	TP79510	2	48	30	49	149	82	148	33	164	147	197	65	94
759	327	TP79510	2	49	23	76	98	133	114	32	166	229	263	49	31
760	327	TP79510	2	50	79	50	164	115	181	50	212	246	198	49	109
861	327	TP79510	3	1	78	149	114	198	16	409	82	82	197	49	33
862	327	TP79510	3	2	62	133	181	66	195	50	147	66	197	49	32
863	327	TP79510	3	3	80	132	147	33	214	98	82	49	213	51	15
864	327	TP79510	3	4	62	116	146	34	180	49	148	65	164	33	16
865	327	TP79510	3	5	61	131	148	49	181	49	131	49	165	50	44
866	327	TP79510	3	6	46	164	181	98	164	49	164	181	115	82	16
867	327	TP79510	3	7	111	132	197	33	246	32	197	115	181	49	226
868	327	TP79510	3	8	96	114	231	49	246	64	181	66	231	48	33
869	327	TP79510	3	9	96	131	214	65	214	65	147	49	247	48	16
870	327	TP79510	3	10	78	150	163	50	245	66	131	66	213	50	32
871	327	TP79510	3	11	98	131	196	83	213	131	114	65	886	66	16
872	327	TP79510	3	12	80	131	230	34	278	49	229	247	51	63	50
873	327	TP79510	3	13	95	132	230	97	279	66	212	83	213	66	159
874	327	TP79510	3	14	79	147	148	197	180	66	212	82	230	49	77
875	327	TP79510	3	15	95	131	248	65	278	51	196	81	246	50	82
876	327	TP79510	3	16	144	132	197	66	261	82	163	50	1775	82	242
877	327	TP79510	3	17	96	131	263	65	246	82	197	65	247	49	127
878	327	TP79510	3	18	83	127	197	49	296	98	164	48	313	65	66
879	327	TP79510	3	19	64	130	181	66	230	64	197	328	280	66	126
880	327	TP79510	3	20	95	134	162	82	278	50	163	82	263	81	34
881	327	TP79510	3	21	64	130	180	66	246	49	180	66	213	65	34
882	327	TP79510	3	22	63	131	164	66	230	33	180	48	231	66	16
883	327	TP79510	3	23	45	181	99	66	66	277	148	49	241	37	33
884	327	TP79510	3	24	63	115	164	49	229	49	148	49	297	65	49
885	327	TP79510	3	25	61	149	163	67	230	48	180	66	197	67	34
886	327	TP79510	3	26	37	125	146	50	229	115	81	33	262	50	49
887	327	TP79510	3	27	62	164	214	66	261	82	164	66	33	280	15
888	327	TP79510	3	28	46	165	147	50	262	196	34	66	262	33	48
889	327	TP79510	3	29	63	148	131	66	230	82	81	131	263	49	33
890	327	TP79510	3	30	63	148	114	66	229	82	147	50	197	49	16
891	327	TP79510	3	31	62	133	164	66	180	229	49	49	256	37	31
892	327	TP79510	3	32	96	148	246	49	49	312	147	66	245	50	49
893	327	TP79510	3	33	63	115	246	66	261	115	131	50	246	49	49
894	327	TP79510	3	34	79	132	196	67	310	67	212	66	197	66	32
895	327	TP79510	3	35	63	131	181	50	81	212	263	82	229	50	33
896	327	TP79510	3	36	29	149	164	49	246	49	212	50	213	51	31
897	327	TP79510	3	37	62	117	16	212	262	18	212	65	247	48	34
898	327	TP79510	3	38	48	130	164	50	245	81	197	50	213	33	32
899	327	TP79510	3	39	111	165	279	82	213	99	98	82	215	47	51
900	327	TP79510	3	40	78	132	213	49	231	98	181	48	215	33	76
901	327	TP79510	3	41	47	130	164	67	245	81	180	67	197	65	33
902	327	TP79510	3	42	45	164	100	66	32	294	16	148	231	65	61
903	327	TP79510	3	43	62	147	100	65	82	262	65	67	246	48	48
904	327	TP79510	3	44	63	181	115	229	49	49	180	66	163	67	44
905	327	TP79510	3	45	46	230	82	49	231	97	147	66	163	83	17
906	327	TP79510	3	46	46	164	99	82	229	65	147	66	197	49	33
907	327	TP79510	3	47	28	181	83	98	16	377	98	49	213	66	33
908	327	TP79510	3	48	34	160	49	83	49	245	99	82	197	49	33
909	327	TP79510	3	49	80	165	66	65	277	83	65	65	180	50	50
910	327	TP79510	3	50	62	147	100	294	115	229	115	65	181	66	32
5330	408	TP80001	1	1	79	131	213	214	263	345	610	756	377	340	414
5331	408	TP80001	1	2	96	66	180	130	264	214	362	378	278	313	439
5332	408	TP80001	1	3	64	48	312	164	954	246	478	361	345	378	521
5333	408	TP80001	1	4	309	230	245	100	229	215	378	346	279	295	407
5334	408	TP80001	1	5	128	98	198	99	245	198	347	295	264	229	310
5335	408	TP80001	1	6	78	66	263	116	245	165	280	263	230	262	292
5336	408	TP80001	1	7	78	65	182	99	278	215	231	214	196	231	259
5337	408	TP80001	1	8	62	65	197	99	280	246	279	297	164	230	192
5338	408	TP80001	1	9	276	771	362	82	313	132	378	246	248	245	406
5339	408	TP80001	1	10	63	83	297	115	230	230	314	295	213	229	242
5340	408	TP80001	1	11	78	116	197	99	245	214	296	313	182	261	209
5341	408	TP80001	1	12	144	66	181	65	296	115	314	181	245	181	274
5342	408	TP80001	1	13	81	99	165	98	247	174	220	214	230	147	275
5343	408	TP80001	1	14	29	99	197	66	230	148	230	198	229	231	1295
5344	408	TP80001	1	15	193	214	115	66	262	99	281	180	262	197	340
5345	408	TP80001	1	16	110	51	197	66	460	164	313	198	326	264	325
5346	408	TP80001	1	17	111	100	229	51	262	165	378	198	295	279	571
5347	408	TP80001	1	18	95	82	197	99	264	131	345	149	262	180	375
5348	408	TP80001	1	19	78	67	180	49	247	99	180	346	229	197	376
5349	408	TP80001	1	20	111	148	164	98	232	181	131	478	293	214	340
5350	408	TP80001	1	21	81	82	214	66	246	148	230	445	294	297	324
5351	408	TP80001	1	22	96	98	197	83	214	295	281	268	241	280	472
5352	408	TP80001	1	23	112	82	213	83	247	164	396	344	263	330	406
5353	408	TP80001	1	24	123	87	166	97	230	214	280	279	263	328	423
5354	408	TP80001	1	25	112	147	164	99	262	115	330	263	297	330	505
5355	408	TP80001	1	26	64	97	165	82	279	198	379	312	295	329	373
5356	408	TP80001	1	27	95	131	198	148	230	164	379	280	328	329	358
5357	408	TP80001	1	28	112	83	230	99	460	197	264	263	294	247	309
5358	408	TP80001	1	29	95	83	197	66	213	165	33	460	214	201	337
5359	408	TP80001	1	30	76	68	197	66	262	215	263	198	278	229	428
5360	408	TP80001	1	31	95	66	164	65	230	149	280	213	197	230	308
5361	408	TP80001	1	32	96	65	164	82	214	149	297	213	197	230	407
5362	408	TP80001	1	33	95	66	181	82	214	165	312	164	231	180	423
5363	408	TP80001	1	34	62	65	165	66	213	147	282	148	246	181	406
5364	408	TP80001	1	35	95	66	197	66	280	180	247	231	214	230	439
5365	408	TP80001	1	36	78	67	180	66	263	165	246	197	247	230	414
5366	408	TP80001	1	37	112	65	214	50	230	132	296	197	261	248	1262
5367	408	TP80001	1	38	66	96	214	99	245	116	379	148	279	247	603
5368	408	TP80001	1	39	95	66	214	98	279	215	279	193	284	247	407
5369	408	TP80001	1	40	94	116	229	132	378	214	544	246	313	327	340
5370	408	TP80001	1	41	95	99	214	81	247	99	347	196	230	213	359
5371	408	TP80001	1	42	63	65	263	82	248	131	150	377	212	231	588
5372	408	TP80001	1	43	112	82	246	66	230	115	395	264	246	247	356
5373	408	TP80001	1	44	81	97	231	98	230	281	312	281	391	593	392
5374	408	TP80001	1	45	116	98	280	131	198	180	379	329	524	296	473
5375	408	TP80001	1	46	111	49	168	79	296	132	295	265	327	245	374
5376	408	TP80001	1	47	95	66	213	81	231	165	296	246	312	231	341
5377	408	TP80001	1	48	73	73	148	115	280	132	247	231	229	181	785
5378	408	TP80001	1	49	63	98	164	99	296	165	362	247	312	246	933
5379	408	TP80001	1	50	95	116	187	91	280	165	279	181	268	329	341
5380	408	TP80001	2	1	95	149	262	247	192	121	363	246	263	81	225
5381	408	TP80001	2	2	95	229	347	163	281	98	264	262	247	65	243
5382	408	TP80001	2	3	62	115	164	132	246	100	278	182	245	50	211
5383	408	TP80001	2	4	47	98	165	148	246	66	229	148	247	49	175
5384	408	TP80001	2	5	78	116	164	181	246	117	294	248	295	131	110
5385	408	TP80001	2	6	46	148	230	198	198	99	296	214	278	66	176
5386	408	TP80001	2	7	79	98	280	213	231	83	296	213	279	82	176
5387	408	TP80001	2	8	62	132	263	197	197	83	280	360	181	66	127
5388	408	TP80001	2	9	161	377	215	281	344	132	330	262	280	130	225
5389	408	TP80001	2	10	114	130	214	197	296	99	346	558	410	116	225
5390	408	TP80001	2	11	128	115	181	148	313	66	377	510	492	213	340
5391	408	TP80001	2	12	95	116	297	164	295	83	283	275	411	98	274
5392	408	TP80001	2	13	79	131	280	165	230	98	380	295	443	130	324
5393	408	TP80001	2	14	47	147	148	149	263	99	296	197	345	81	215
5394	408	TP80001	2	15	67	147	281	181	296	82	361	330	345	82	192
5395	408	TP80001	2	16	49	165	230	197	379	115	396	262	329	98	192
5396	408	TP80001	2	17	115	99	231	312	345	116	362	262	262	67	306
5397	408	TP80001	2	18	66	181	264	165	295	66	313	229	345	115	175
5398	408	TP80001	2	19	99	148	298	213	263	115	379	295	328	98	159
5399	408	TP80001	2	20	116	131	197	148	231	99	280	229	295	81	144
5400	408	TP80001	2	21	83	122	191	181	296	147	363	263	328	82	127
5401	408	TP80001	2	22	99	99	296	148	329	99	363	262	377	116	60
5402	408	TP80001	2	23	82	182	197	182	296	65	297	181	360	116	159
5403	408	TP80001	2	24	83	114	231	149	280	82	279	247	361	131	126
5404	408	TP80001	2	25	67	131	213	149	296	98	363	262	362	97	159
5405	408	TP80001	2	26	82	132	148	296	280	132	264	279	361	164	290
5406	408	TP80001	2	27	83	98	248	165	245	116	312	345	263	147	372
5407	408	TP80001	2	28	66	132	214	197	263	83	329	280	345	115	256
5408	408	TP80001	2	29	345	181	298	212	296	83	362	592	538	232	371
5409	408	TP80001	2	30	116	181	198	164	329	115	378	460	525	312	372
5410	408	TP80001	2	31	82	133	246	198	313	164	345	296	443	98	274
5411	408	TP80001	2	32	117	147	197	148	263	81	281	312	312	131	258
5412	408	TP80001	2	33	50	131	198	165	247	98	279	197	247	66	160
5413	408	TP80001	2	34	98	116	197	148	280	82	329	246	328	82	127
5414	408	TP80001	2	35	51	146	148	165	279	66	279	378	312	98	132
5415	408	TP80001	2	36	82	148	165	181	311	117	362	262	296	82	159
5416	408	TP80001	2	37	70	112	115	165	295	100	294	216	294	99	126
5417	408	TP80001	2	38	33	98	198	165	98	296	263	247	312	65	208
5418	408	TP80001	2	39	67	115	297	229	690	99	461	329	392	132	257
5419	408	TP80001	2	40	65	99	198	164	230	83	247	197	263	98	127
5420	408	TP80001	2	41	66	132	165	164	230	98	297	214	294	117	142
5421	408	TP80001	2	42	66	115	132	163	248	82	262	215	262	114	144
5422	408	TP80001	2	43	66	115	215	180	247	132	264	213	311	100	109
5423	408	TP80001	2	44	115	231	378	445	378	247	363	589	477	197	307
5424	408	TP80001	2	45	149	98	297	443	411	231	445	558	459	247	323
5425	408	TP80001	2	46	148	213	379	411	477	181	380	377	362	164	326
5426	408	TP80001	2	47	82	133	345	247	395	131	411	328	411	115	257
5427	408	TP80001	2	48	49	149	213	181	262	100	230	279	328	148	143
5428	408	TP80001	2	49	83	99	214	165	262	83	263	279	312	131	159
5429	408	TP80001	2	50	83	98	198	164	264	98	280	229	263	66	163
5430	408	TP80001	3	1	166	428	560	115	409	149	328	214	165	131	358
5431	408	TP80001	3	2	149	363	327	116	294	149	197	246	182	132	309
5432	408	TP80001	3	3	185	358	394	116	1132	164	295	216	328	246	407
5433	408	TP80001	3	4	132	280	493	115	444	115	312	115	329	231	340
5434	408	TP80001	3	5	101	312	377	134	377	147	329	131	346	165	308
5435	408	TP80001	3	6	149	329	346	83	311	105	273	115	263	199	257
5436	408	TP80001	3	7	166	296	396	98	343	84	294	82	313	181	308
5437	408	TP80001	3	8	99	280	379	82	279	131	296	100	311	117	405
5438	408	TP80001	3	9	98	248	345	99	313	103	274	99	346	99	357
5439	408	TP80001	3	10	100	229	313	147	313	100	229	164	345	133	406
5440	408	TP80001	3	11	99	181	329	66	300	61	230	148	295	100	343
5441	408	TP80001	3	12	66	231	395	98	330	130	245	149	306	172	311
5442	408	TP80001	3	13	65	182	313	99	279	82	262	99	363	229	275
5443	408	TP80001	3	14	66	181	329	67	311	66	295	100	361	116	324
5444	408	TP80001	3	15	99	198	345	83	328	66	278	83	362	148	473
5445	408	TP80001	3	16	33	215	346	65	295	83	246	231	280	198	275
5446	408	TP80001	3	17	99	313	526	115	609	99	196	198	279	247	342
5447	408	TP80001	3	18	82	297	328	100	230	49	263	148	330	246	308
5448	408	TP80001	3	19	83	231	344	100	230	99	312	131	313	149	391
5449	408	TP80001	3	20	99	198	329	66	278	66	262	132	298	131	181
5450	408	TP80001	3	21	65	248	280	67	262	49	296	148	279	165	324
5451	408	TP80001	3	22	49	199	312	99	279	98	198	194	348	149	391
5452	408	TP80001	3	23	49	265	312	83	262	99	263	115	278	199	325
5453	408	TP80001	3	24	66	247	379	65	296	50	262	131	330	165	291
5454	408	TP80001	3	25	49	214	330	82	263	98	214	115	362	132	346
5455	408	TP80001	3	26	83	198	312	82	213	66	279	50	279	866	629
5456	408	TP80001	3	27	49	330	67	312	591	1397	247	115	280	115	342
5457	408	TP80001	3	28	131	247	314	114	180	117	163	114	249	115	292
5458	408	TP80001	3	29	100	231	296	82	149	65	246	66	263	83	275
5459	408	TP80001	3	30	82	232	312	65	215	82	230	99	263	149	242
5460	408	TP80001	3	31	83	198	147	215	196	67	180	66	280	148	341
5461	408	TP80001	3	32	49	164	279	67	198	81	197	83	230	82	99
5462	408	TP80001	3	33	83	230	198	230	98	49	314	81	247	66	275
5463	408	TP80001	3	34	50	149	280	230	66	64	231	82	247	116	159
5464	408	TP80001	3	35	66	148	82	445	49	65	214	82	328	149	209
5465	408	TP80001	3	36	66	165	265	65	214	65	215	66	263	82	198
5466	408	TP80001	3	37	66	149	263	131	149	65	214	82	280	98	226
5467	408	TP80001	3	38	49	215	247	82	264	81	197	98	330	116	241
5468	408	TP80001	3	39	50	182	296	66	197	66	246	49	297	82	226
5469	408	TP80001	3	40	50	132	263	83	230	49	213	83	263	99	209
5470	408	TP80001	3	41	67	131	264	82	214	65	196	83	280	99	225
5471	408	TP80001	3	42	100	164	230	83	213	66	214	82	264	98	210
5472	408	TP80001	3	43	98	183	230	83	213	114	165	82	280	99	209
5473	408	TP80001	3	44	33	149	263	99	182	48	230	83	264	131	226
5474	408	TP80001	3	45	67	147	265	49	262	67	230	50	279	98	248
5475	408	TP80001	3	46	51	147	265	81	230	66	247	65	264	115	275
5476	408	TP80001	3	47	71	144	295	83	198	49	197	82	281	97	292
5477	408	TP80001	3	48	50	132	280	181	99	65	197	66	263	100	225
5478	408	TP80001	3	49	50	164	264	65	197	67	197	49	279	99	115
5479	408	TP80001	3	50	48	232	214	82	247	99	180	99	231	115	209
4091	384	TP85671	1	1	62	66	55	323	263	100	263	262	197	180	215
4092	384	TP85671	1	2	78	50	114	213	230	83	215	197	213	216	97
4093	384	TP85671	1	3	78	66	131	132	230	164	198	246	214	180	182
4094	384	TP85671	1	4	95	48	100	213	247	83	197	213	181	181	192
4095	384	TP85671	1	5	78	66	213	83	196	117	196	231	163	164	176
4096	384	TP85671	1	6	63	65	230	66	213	99	230	181	197	214	213
4097	384	TP85671	1	7	48	66	230	49	197	132	182	229	213	230	198
4098	384	TP85671	1	8	79	66	197	33	180	132	231	263	148	181	209
4099	384	TP85671	1	9	79	65	132	213	246	84	214	213	181	181	148
4100	384	TP85671	1	10	101	60	148	49	148	99	131	180	181	132	127
4101	384	TP85671	1	11	56	39	164	66	164	116	165	182	178	132	111
4102	384	TP85671	1	12	36	60	131	130	117	97	182	164	164	181	110
4103	384	TP85671	1	13	47	81	182	82	197	66	247	263	229	198	225
4104	384	TP85671	1	14	96	53	111	165	229	99	264	230	246	181	275
4105	384	TP85671	1	15	47	66	180	66	230	115	246	198	246	197	209
4106	384	TP85671	1	16	61	67	197	33	50	246	148	379	229	165	193
4107	384	TP85671	1	17	32	65	195	83	148	214	281	213	212	148	210
4108	384	TP85671	1	18	78	66	149	114	214	83	280	180	262	165	176
4109	384	TP85671	1	19	79	50	212	83	214	99	248	196	165	146	193
